SourceFile,AFAreaMode,AFAreaModeSetting,AFPointSelected,AFPointsUsed,AFTracking,AmbientTemperature,Anti-Blur,Aperture,AutoPortraitFramed,BaseISO,BatteryLevel,BatteryTemperature,BitsPerSample,BlueBalance,Brightness,BrightnessValue,CameraE-mountVersion,CameraOrientation,ChromaticAberrationCorrParams,CircleOfConfusion,ColorCompensationFilter,ColorComponents,ColorMode,ColorSpace,ColorTemperature,ComponentsConfiguration,CompressedBitsPerPixel,Compression,Contrast,CreateDate,CreativeStyle,CustomRendered,DateTimeOriginal,DependentImage1EntryNumber,DependentImage2EntryNumber,DigitalZoomRatio,Directory,DistortionCorrection,DistortionCorrectionSetting,DistortionCorrParams,DistortionCorrParamsNumber,DistortionCorrParamsPresent,DynamicRangeOptimizer,ElectronicFrontCurtainShutter,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,Face1Position,FaceInfoLength,FaceInfoOffset,FacesDetected,FileAccessDate,FileFormat,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileSource,FileType,FileTypeExtension,Flash,FlashAction,FlashExposureComp,FlashLevel,FlashMode,FlashpixVersion,FlashStatus,FlexibleSpotPosition,FNumber,FocalLength,FocalLength35efl,FocalLengthIn35mmFormat,FocusDistance2,FocusMode,FocusPosition2,FOV,FullImageSize,HDR,HDRSetting,HighISONoiseReduction,HyperfocalDistance,ImageDescription,ImageHeight,ImageSize,ImageStabilization,ImageWidth,IntelligentAuto,InternalSerialNumber,InteropIndex,InteropVersion,ISO,LateralChromaticAberration,LensE-mountVersion,LensFirmwareVersion,LensFormat,LensID,LensInfo,LensModel,LensMount,LensMount2,LensSpec,LensSpecFeatures,LensType,LensType2,LensType3,LensZoomPosition,LightSource,LightValue,LongExposureNoiseReduction,Make,MaxApertureValue,MaxFocalLength,Megapixels,MetaVersion,MeteringMode,MIMEType,MinFocalLength,Model,ModelReleaseYear,ModifyDate,MPFVersion,MPImageFlags,MPImageFormat,MPImageLength,MPImageStart,MPImageType,MultiFrameNoiseReduction,MultiFrameNREffect,NumberOfImages,Orientation,PictureEffect,PictureEffect2,PictureProfile,PreviewImage,PreviewImageSize,PrintIMVersion,Quality,Quality2,Rating,RecommendedExposureIndex,RedBalance,ReleaseMode,ReleaseMode2,ReleaseMode3,ResolutionUnit,Saturation,ScaleFactor35efl,SceneCaptureType,SceneMode,SceneType,SelfTimer,SensitivityType,SequenceFileNumber,SequenceImageNumber,SequenceLength,SequenceNumber,Sharpness,ShotNumberSincePowerUp,Shutter,ShutterCount,ShutterCount2,ShutterCount3,ShutterSpeed,SoftSkinEffect,Software,SonyDateTime,SonyDateTime2,SonyExposureTime,SonyExposureTime2,SonyFNumber,SonyImageHeight,SonyImageHeightMax,SonyImageWidth,SonyImageWidthMax,SonyISO,SonyMaxApertureValue,SonyModelID,StopsAboveBaseISO,Teleconverter,ThumbnailImage,ThumbnailLength,ThumbnailOffset,UserComment,VignettingCorrection,VignettingCorrParams,WB_RGBLevels,WBShiftAB_GM,WhiteBalance,WhiteBalanceFineTune,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution,ZoneMatching
image/DSC00663.JPG,Multi,Wide,n/a,(none),Off,29 C,On (Shooting),3.5,No,100,106%,36.7 C,8,1.898438,0,-1.2953125,1.31,Horizontal (normal),32 -96 -160 -120 -8 216 488 760 1056 1384 1760 0 0 0 0 0 1272 1504 1608 1584 1432 1120 744 400 32 -352 -800 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 07:05:31,Standard,Normal,2014:01:01 07:05:31,0,0,1,image,Applied,Auto,72 -8 -144 -296 -496 -720 -984 -1248 -1536 -1824 -2128 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/50,,37,94,0,2023:01:05 01:42:40+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 07:05:30+08:00,DSC00663.JPG,rwxrwxrwx,3.7 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,1.21 m,AF-S,170,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,4.3,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 07:05:31,0100,Dependent child image,JPEG,650445,3176448,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 650445 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,2.476563,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,1,Mechanical (3434 5704 7252),725,725,725,1/50,Off,ILCE-5000 v1.10,2014:01:01 07:05:31,2013:12:31 23:05:31,1/48,1/48,3.7,3064,3656,5456,5472,3191,3.7,ILCE-5000,5.0,None,"(Binary data 8207 bytes, use -b option to extract)",8207,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,634 256 486,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00664.JPG,Multi,Wide,n/a,(none),Off,29 C,On (Shooting),3.5,No,100,106%,37.2 C,8,1.894531,0,-1.4125,1.31,Horizontal (normal),56 -72 -136 -96 8 224 488 760 1064 1392 1760 0 0 0 0 0 1232 1464 1568 1544 1392 1080 704 368 16 -360 -800 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 07:05:49,Standard,Normal,2014:01:01 07:05:49,0,0,1,image,Applied,Auto,72 -8 -144 -296 -496 -720 -984 -1248 -1536 -1824 -2128 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/60,,37,94,0,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 07:05:48+08:00,DSC00664.JPG,rwxrwxrwx,2.9 MB,Digital Camera,JPEG,jpg,"Auto, Fired, Return detected",Flash Fired,0,Normal,Autoflash,0100,Built-in Flash Fired,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,2.72 m,AF-S,189,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,800,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,6.5,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 07:05:49,0100,Dependent child image,JPEG,516624,2532352,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 516624 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,800,2.566406,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,2,Mechanical (3420 5696 7245),726,,726,1/60,Off,ILCE-5000 v1.10,2014:01:01 07:05:49,,1/64,1/64,3.7,3064,3656,5456,5472,798,3.7,ILCE-5000,3.0,None,"(Binary data 7457 bytes, use -b option to extract)",7457,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,657 256 485,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00665.JPG,Multi,Wide,n/a,(none),Off,29 C,On (Shooting),3.5,No,100,105%,37.8 C,8,1.894531,0,-1.115625,1.31,Horizontal (normal),96 -56 -128 -96 16 248 528 792 1088 1416 1800 0 0 0 0 0 1120 1400 1536 1536 1400 1096 712 360 -8 -400 -856 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 07:08:18,Standard,Normal,2014:01:01 07:08:18,0,0,1,image,Applied,Auto,96 0 -144 -304 -504 -720 -984 -1248 -1544 -1832 -2136 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/50,,37,94,0,2023:01:05 01:40:01+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 07:08:18+08:00,DSC00665.JPG,rwxrwxrwx,3.6 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,1.49 m,AF-S,175,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,4.3,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 07:08:18,0100,Dependent child image,JPEG,631555,3123200,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 631555 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,2.445313,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,3,Mechanical (3450 5726 7275),727,727,727,1/50,Off,ILCE-5000 v1.10,2014:01:01 07:08:18,2013:12:31 23:08:17,1/53,1/53,3.7,3064,3656,5456,5472,3191,3.7,ILCE-5000,5.0,None,"(Binary data 8542 bytes, use -b option to extract)",8542,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,626 256 485,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00666.JPG,Multi,Wide,n/a,(none),Off,29 C,On (Shooting),3.5,No,100,105%,37.8 C,8,1.980469,0,-1.40859375,1.31,Rotate 90 CW,120 -32 -104 -72 32 256 528 800 1096 1424 1800 0 0 0 0 0 1080 1360 1496 1496 1360 1048 672 336 -24 -408 -856 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 07:08:21,Standard,Normal,2014:01:01 07:08:21,0,0,1,image,Applied,Auto,96 0 -144 -304 -504 -720 -984 -1248 -1544 -1832 -2136 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/40,,37,94,0,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 07:08:20+08:00,DSC00666.JPG,rwxrwxrwx,3.4 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,1.49 m,AF-S,175,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,3.9,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 07:08:21,0100,Dependent child image,JPEG,594412,3008000,Large Thumbnail (full HD equivalent),Off,Normal,2,Rotate 90 CW,Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 594412 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,2.527344,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,4,Mechanical (3445 5721 7270),728,728,728,1/40,Off,ILCE-5000 v1.10,2014:01:01 07:08:21,2013:12:31 23:08:21,1/41,1/41,3.7,3064,3656,5456,5472,3191,3.7,ILCE-5000,5.0,None,"(Binary data 7997 bytes, use -b option to extract)",7997,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,647 256 507,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00667.JPG,Multi,Wide,n/a,(none),Off,29 C,On (Shooting),3.5,No,100,104%,38.3 C,8,2.042969,0,-1.240625,1.31,Horizontal (normal),-392 -368 -320 -216 -96 64 280 568 904 1256 1608 0 0 0 0 0 2232 2128 1976 1776 1520 1200 864 568 256 -96 -552 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 07:10:14,Standard,Normal,2014:01:01 07:10:14,0,0,1,image,Applied,Auto,96 0 -136 -288 -488 -704 -960 -1224 -1512 -1792 -2088 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/40,,37,94,0,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 07:10:14+08:00,DSC00667.JPG,rwxrwxrwx,3.0 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,0.67 m,AF-S,156,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,3.9,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 07:10:14,0100,Dependent child image,JPEG,512779,2573824,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 512779 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,2.304688,Normal,Normal,Normal,inches,Normal,1.5,Standard,Auto,Directly photographed,Self-timer 2 s,Recommended Exposure Index,1,1,1 file,Single,Normal,5,Mechanical (3448 5728 7278),729,729,729,1/40,Off,ILCE-5000 v1.10,2014:01:01 07:10:14,2013:12:31 23:10:14,1/42,1/42,3.7,3064,3656,5456,5472,3200,3.7,ILCE-5000,5.0,None,"(Binary data 7786 bytes, use -b option to extract)",7786,38460,,Auto,0 64 256 640 1280 2176 3520 5568 8256 11456 15168 0 0 0 0 0,590 256 523,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00668.JPG,Multi,Wide,n/a,(none),Off,27 C,On (Shooting),4.0,No,100,103%,35.6 C,8,3.113281,0,-1.48671875,1.31,Rotate 90 CW,-504 -368 -240 -88 48 184 360 640 944 1232 1464 0 0 0 0 0 816 1072 1216 1248 1160 936 648 344 24 -312 -672 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 09:46:43,Standard,Normal,2014:01:01 09:46:43,0,0,1,image,Applied,Auto,72 0 -108 -232 -388 -564 -768 -980 -1208 -1436 -1672 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/30,,37,94,0,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 09:46:42+08:00,DSC00668.JPG,rwxrwxrwx,3.5 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,4.0,18.0 mm,18.0 mm (35 mm equivalent: 27.0 mm),27 mm,4.51 m,AF-S,198,67.4 deg,5456x3064,Off; Uncorrected image,Off,Normal,4.04 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,14%,Unknown,3.9,On (unused),SONY,4.0,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 09:46:43,0100,Dependent child image,JPEG,621121,3057152,Large Thumbnail (full HD equivalent),Off,Normal,2,Rotate 90 CW,Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 621121 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,1.433594,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,1,Mechanical (3430 5695 7232),732,732,732,1/30,Off,ILCE-5000 v1.10,2014:01:01 09:46:43,2014:01:01 01:46:43,1/30,1/30,3.8,3064,3656,5456,5472,3191,3.8,ILCE-5000,5.0,None,"(Binary data 7854 bytes, use -b option to extract)",7854,38460,,Auto,0 64 256 576 1152 1920 3072 4864 6976 9216 11456 0 0 0 0 0,367 256 797,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00670.JPG,Multi,Wide,n/a,(none),Off,27 C,On (Shooting),3.5,No,100,102%,36.1 C,8,2.449219,0,-1.77578125,1.31,Horizontal (normal),120 -24 -96 -64 40 256 528 800 1096 1424 1800 0 0 0 0 0 1080 1352 1488 1488 1352 1048 672 328 -32 -416 -856 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",1,JPEG (old-style),Normal,2014:01:01 09:47:38,Standard,Normal,2014:01:01 09:47:38,0,0,1,image,Applied,Auto,96 0 -144 -304 -504 -720 -984 -1248 -1544 -1832 -2136 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/40,647 4041 716 716,37,94,1,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:30 19:31:03+08:00,2014:01:01 09:47:38+08:00,DSC00670.JPG,rwxrwxrwx,3.6 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,1.70 m,AF-S,178,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,3.9,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 09:47:38,0100,Dependent child image,JPEG,645526,3062272,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 645526 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,1.726563,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,1,Mechanical (3422 5700 7249),733,733,733,1/40,Off,ILCE-5000 v1.10,2014:01:01 09:47:38,2014:01:01 01:47:38,1/36,1/36,3.7,3064,3656,5456,5472,3191,3.7,ILCE-5000,5.0,None,"(Binary data 8612 bytes, use -b option to extract)",8612,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,442 256 627,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
image/DSC00671.JPG,Multi,Wide,n/a,(none),Off,27 C,On (Shooting),3.5,No,100,102%,36.1 C,8,2.363281,0,-1.6546875,1.31,Horizontal (normal),112 8 -32 8 112 296 544 848 1184 1544 1904 0 0 0 0 0 1216 1368 1416 1352 1176 856 496 248 -32 -408 -984 0 0 0 0 0,0.020 mm,0,3,Standard,sRGB,Auto,"Y, Cb, Cr, -",2,JPEG (old-style),Normal,2014:01:01 09:47:43,Standard,Normal,2014:01:01 09:47:43,0,0,1,image,Applied,Auto,80 -8 -144 -296 -504 -728 -1000 -1264 -1560 -1848 -2160 0 0 0 0 0,11 (APS-C),Yes,Auto,On,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",3064,5456,11.88,0230,0,Auto,iAuto,1/30,,37,94,0,2023:01:05 01:40:02+08:00,ARW 2.3.1,2022:12:31 16:08:56+08:00,2014:01:01 09:47:42+08:00,DSC00671.JPG,rwxrwxrwx,3.7 MB,Digital Camera,JPEG,jpg,"Auto, Did not fire",Did not fire,0,Normal,Autoflash,0100,Built-in Flash present,0 0,3.5,16.0 mm,16.0 mm (35 mm equivalent: 24.0 mm),24 mm,3.23 m,AF-S,193,73.7 deg,5456x3064,Off; Uncorrected image,Off,Normal,3.65 m,"                               ",3064,5456x3064,On,5456,On,0000b10d,R98 - DCF basic file (sRGB),0100,3200,Auto,1.20,Ver.01.004,APS-C,Sony E PZ 16-50mm F3.5-5.6 OSS,16-50mm f/3.5-5.6,E PZ 16-50mm F3.5-5.6 OSS,E-mount,E-mount,E PZ 16-50mm F3.5-5.6 OSS,E PZ OSS,"E-Mount, T-Mount, Other Lens or no lens",Sony E PZ 16-50mm F3.5-5.6 OSS,Sony E PZ 16-50mm F3.5-5.6 OSS,0%,Unknown,3.5,On (unused),SONY,3.5,50.0 mm,16.7,DC7303320222000,Multi-segment,image/jpeg,16.0 mm,ILCE-5000,2014,2014:01:01 09:47:43,0100,Dependent child image,JPEG,688086,3209728,Large Thumbnail (full HD equivalent),Off,Normal,2,Horizontal (normal),Off,Off,Gamma Still - Standard/Neutral (PP2),"(Binary data 688086 bytes, use -b option to extract)",1920x1080,0300,Standard,JPEG,0,3200,1.785156,Continuous,Continuous Low,Continuous,inches,Normal,1.5,Standard,Auto,Directly photographed,Off,Recommended Exposure Index,1,1,Continuous,1,Normal,2,Mechanical (3440 5721 7271),734,734,734,1/30,Off,ILCE-5000 v1.10,2014:01:01 09:47:43,2014:01:01 01:47:44,1/35,1/35,3.7,3064,3656,5456,5472,3191,3.7,ILCE-5000,5.0,None,"(Binary data 8745 bytes, use -b option to extract)",8745,38460,,Auto,0 64 256 640 1280 2112 3456 5504 8192 11392 15168 0 0 0 0 0,457 256 605,0 0,Auto,0,350,Co-sited,YCbCr4:2:2 (2 1),350,ISO Setting Used
